,date,slice id,state,filename,file key
403,2019-05-09,Slice1c1,control,dataset/2019-05-09_NS/2019-05-09 Slice1c1.hdf5,000038 f-I curve +20~+300
404,2019-05-09,Slice1c1,control,dataset/2019-05-09_NS/2019-05-09 Slice1c1.hdf5,000039 f-I curve +20~+300
405,2019-05-09,Slice1c1,control,dataset/2019-05-09_NS/2019-05-09 Slice1c1.hdf5,000040 f-I curve +20~+300
406,2019-05-09,Slice2c2,control,dataset/2019-05-09_NS/2019-05-09 Slice2c2.hdf5,000053 f-I curve +20~+300
407,2019-05-09,Slice2c2,control,dataset/2019-05-09_NS/2019-05-09 Slice2c2.hdf5,000054 f-I curve +20~+300
408,2019-05-09,Slice2c2,control,dataset/2019-05-09_NS/2019-05-09 Slice2c2.hdf5,000055 f-I curve +20~+300
409,2019-05-09,Slice2c2,control,dataset/2019-05-09_NS/2019-05-09 Slice2c2.hdf5,000056 f-I curve +20~+300
410,2019-05-09,Slice2c2,control,dataset/2019-05-09_NS/2019-05-09 Slice2c2.hdf5,000057 f-I curve +20~+300
411,2019-05-09,Slice2c2,control,dataset/2019-05-09_NS/2019-05-09 Slice2c2.hdf5,000058 f-I curve +20~+300
412,2019-05-09,Slice2c2,control,dataset/2019-05-09_NS/2019-05-09 Slice2c2.hdf5,000059 f-I curve +20~+300
413,2019-05-09,Slice2c2,control,dataset/2019-05-09_NS/2019-05-09 Slice2c2.hdf5,000060 f-I curve +20~+300
414,2019-05-09,Slice2c2,control,dataset/2019-05-09_NS/2019-05-09 Slice2c2.hdf5,000061 f-I curve +20~+300
415,2019-05-09,Slice2c2,control,dataset/2019-05-09_NS/2019-05-09 Slice2c2.hdf5,000062 f-I curve +20~+300
416,2019-05-09,Slice2c2,control,dataset/2019-05-09_NS/2019-05-09 Slice2c2.hdf5,000063 f-I curve +20~+300
417,2019-05-09,Slice2c2,control,dataset/2019-05-09_NS/2019-05-09 Slice2c2.hdf5,000064 f-I curve +20~+300
