,etype,cellid,seed,state,protocol,amplitude,duration,AP_count,AP_count_before_stim,AP_count_after_stim,voltage_base,voltage_after_stim
0,control_719,3522,5,normal,tburst,-300,500,9,0,9,-67.90589629139558,-67.34147187299736
0,control_719,3522,5,normal,tburst,-50,200,0,0,0,-67.90391676379461,-68.01237190252769
0,control_719,3522,5,normal,tburst,-100,200,1,0,1,-67.9043136391533,-68.02345760952848
0,control_719,3522,5,normal,tburst,-150,200,3,0,3,-67.90470907617907,-68.02006486016062
0,control_719,3522,5,normal,tburst,-200,200,4,0,4,-67.90510647378633,-67.97716815476264
0,control_719,3522,5,normal,tburst,-250,200,5,0,5,-67.9054999741418,-67.87139777922305
0,control_719,3522,5,normal,tburst,-300,200,6,0,6,-67.90589629139556,-67.70628127974145
0,control_719,3522,5,normal,rmih,-50,2000,0,0,0,-77.92013524805304,-77.13864822247987
0,control_719,3522,5,normal,rmih,-100,2000,0,0,0,-77.92053216365271,-76.3663654775146
0,control_719,3522,5,normal,rmih,-150,2000,0,0,0,-77.92092763801345,-75.55137796822112
0,control_719,3522,5,normal,rmih,-200,2000,2,0,2,-77.92132506802386,-76.30916505523746
0,control_719,3797,4,normal,fi,20,2000,0,0,0,-68.46935137779997,-68.84525735707912
0,control_719,3797,4,normal,fi,40,2000,0,0,0,-68.46918970823417,-68.96693447798015
0,control_719,3797,4,normal,fi,60,2000,0,0,0,-68.46903146210985,-69.09192102905011
0,control_719,3797,4,normal,fi,80,2000,0,0,0,-68.46887351902143,-69.22410089337576
0,control_719,3797,4,normal,fi,100,2000,1,0,0,-68.46871671983686,-69.37830291307019
0,control_719,3797,4,normal,fi,120,2000,1,0,0,-68.46856042803412,-69.5284237847565
0,control_719,3797,4,normal,fi,140,2000,3,0,0,-68.46840190729142,-69.70742738049701
0,control_719,3797,4,normal,fi,160,2000,5,0,0,-68.46824428396555,-69.88828950004817
0,control_719,3797,4,normal,fi,180,2000,7,0,0,-68.46808712438103,-70.08711825643691
0,control_719,3797,4,normal,fi,200,2000,11,0,0,-68.46792871294183,-70.3261300938902
0,control_719,3797,4,normal,fi,220,2000,15,0,0,-68.46777363465473,-70.4833488843275
0,control_719,3797,4,normal,fi,240,2000,18,0,0,-68.46761672706259,-70.70741418600299
0,control_719,3797,4,normal,fi,260,2000,18,0,0,-68.46745809922783,-70.8024223497108
0,control_719,3797,4,normal,fi,280,2000,25,0,0,-68.46729923757968,-70.961162752173
0,control_719,3797,4,normal,fi,300,2000,29,0,0,-68.46714372510836,-71.0262522944073
0,control_719,3797,4,normal,tburst,-50,2000,0,0,0,-68.46989812089816,-68.45818599837858
0,control_719,3797,4,normal,tburst,-100,2000,0,0,0,-68.47029259880449,-68.21330311214612
0,control_719,3797,4,normal,tburst,-150,2000,1,0,1,-68.47068672799988,-68.16514611747891
