,etype,cellid,seed,state,protocol,amplitude,duration,adaptation_index2,AP_count,AP_count_before_stim,AP_count_after_stim,voltage_base,voltage_after_stim,voltage_deflection,AP_amplitude,AP1_amp,AP2_amp,fast_AHP,AHP_depth,AP_amplitude_change,sag_amplitude
0,lesioned_719,5258,1,6ohda,tburst,-250,200,,6,0,6,-70.11946324075205,-70.00870741527667,-32.4805610806016,,,,4.421107975835277,21.60716744225904,,3.525335326900091
0,lesioned_719,5258,1,6ohda,tburst,-300,200,,6,0,6,-70.1198146646188,-69.59678590480962,-35.96139950223444,,,,5.777563604168819,22.334429303840906,,6.512961483105514
0,lesioned_719,5258,1,6ohda,rmih,-50,2000,,0,0,0,-76.16369089267685,-74.95364702348736,-4.811291502243066,,,,,,,2.5051924619966712
0,lesioned_719,5258,1,6ohda,rmih,-100,2000,,3,0,3,-76.16404481166205,-75.50551508334469,-9.35491818951364,,,,13.954761560936184,24.118163189027612,,5.678825150120929
0,lesioned_719,5258,1,6ohda,rmih,-150,2000,,6,0,6,-76.16439785992986,-75.09459382705886,-13.16158389389571,,,,3.6755399157298356,28.69597639431396,,9.492641249532596
0,lesioned_719,5258,1,6ohda,rmih,-200,2000,,6,0,6,-76.16475205476779,-73.9366069343612,-16.56734004676082,,,,1.6167074805886088,29.919221643572477,,13.2823519925319
0,lesioned_719,7006,3,6ohda,fi,20,2000,,0,0,0,-68.82590281642953,-69.23717176614416,1.165155394948144,,,,,,,
0,lesioned_719,7006,3,6ohda,fi,40,2000,,0,0,0,-68.8257464316631,-69.37338976428387,2.551460312095088,,,,,,,
0,lesioned_719,7006,3,6ohda,fi,60,2000,,0,0,0,-68.82558979456743,-69.5082535780497,3.8343773920052087,,,,,,,
0,lesioned_719,7006,3,6ohda,fi,80,2000,,0,0,0,-68.82543281640775,-69.6453999963206,5.034845971770146,,,,,,,
0,lesioned_719,7006,3,6ohda,fi,100,2000,,1,0,0,-68.82527603093831,-69.78918771424325,6.1681752513945725,49.81076632792323,49.81076632792323,,,9.437688537447848,,
0,lesioned_719,7006,3,6ohda,fi,120,2000,,1,0,0,-68.82511923519458,-69.9147040511607,7.263277980042979,51.73623625166402,51.73623625166402,,,9.832255444748832,,
0,lesioned_719,7006,3,6ohda,fi,140,2000,,2,0,0,-68.82496220012172,-70.05868254806288,8.313823689217926,27.60976107472222,27.60976107472222,28.04676489761077,13.036735969630136,10.198307422990936,0.015827874124149745,
0,lesioned_719,7006,3,6ohda,fi,160,2000,,2,0,0,-68.82480487190571,-70.1874336640513,9.345479405259184,52.24968707139911,52.24968707139911,29.74342996026743,14.148447856159208,10.508348996883079,-0.43074434264796485,
0,lesioned_719,7006,3,6ohda,fi,180,2000,,3,0,0,-68.82464921827628,-70.32979430582392,10.355186620860245,54.40831269628137,54.40831269628137,23.54747177236151,15.218291300707222,10.679240513112298,-0.5672081965892153,
0,lesioned_719,7006,3,6ohda,fi,200,2000,0.4565826330532213,4,0,0,-68.82449157026313,-70.47292579199348,11.354110263967598,44.941667223596994,44.941667223596994,31.45570760921599,11.333189807831808,10.920097579679286,-0.3000769763899655,
0,lesioned_719,7006,3,6ohda,fi,220,2000,0.2835820895522388,4,0,0,-68.82433501539633,-70.60977949409983,12.346913271348463,48.29403631339953,48.29403631339953,50.61399084330371,17.465576135551615,11.100147100946842,0.04803811623549246,
0,lesioned_719,7006,3,6ohda,fi,240,2000,0.2731095472505679,6,0,0,-68.82417784182547,-70.76308343534738,13.328997742242109,28.103101193214556,28.103101193214556,46.844679456110256,11.412045041130142,11.558695846870734,0.6668864811055379,
0,lesioned_719,7006,3,6ohda,fi,260,2000,0.07679218707906375,16,0,0,-68.82402136492583,-71.0187886027523,17.311666295703333,44.64873850984797,44.64873850984797,44.16788354357928,11.6304721840674,11.55087639523343,-0.010769732411647739,
0,lesioned_719,7006,3,6ohda,fi,280,2000,0.05544188702776178,20,0,0,-68.82386365627815,-71.13864612458443,11.752598180853006,43.44803778764183,43.44803778764183,48.82556069219777,11.281963833036485,11.736063938582,0.12376906250264534,
0,lesioned_719,7006,3,6ohda,fi,300,2000,0.04132631127168894,23,0,0,-68.82370840762992,-71.27110876813842,11.795780799619742,27.334447890693614,27.334447890693614,24.58277614904099,11.060316691515041,12.057268593584226,-0.10066681253838201,
0,lesioned_719,7006,3,6ohda,tburst,-50,2000,,0,0,0,-68.82645162078884,-68.72550105385507,-4.74094931063604,,,,,,,2.5816153242204933
0,lesioned_719,7006,3,6ohda,tburst,-100,2000,,2,0,2,-68.82684344166704,-68.71268697355326,-9.68618084255958,,,,9.327099043234142,11.650423269296041,,3.810043992051476
0,lesioned_719,7006,3,6ohda,tburst,-150,2000,,4,0,4,-68.82723564413897,-68.53101241481554,-14.211136401301573,,,,6.831296000010909,15.917154817385857,,4.8448289040531165
0,lesioned_719,7006,3,6ohda,tburst,-200,2000,,6,0,6,-68.82762792783276,-68.1869914162904,-18.04877723870699,,,,2.8617547674816564,18.485202338541463,,6.928306120267209
0,lesioned_719,7006,3,6ohda,tburst,-250,2000,,7,0,7,-68.82801975370913,-67.78329093505559,-21.411258636438475,,,,3.613555739875842,20.00807276737617,,9.889955854615962
0,lesioned_719,7006,3,6ohda,tburst,-300,2000,,7,0,7,-68.82841113379672,-67.25927747842107,-24.608901359185964,,,,-0.8180863527942179,20.258298258600348,,12.935101623316754
0,lesioned_719,7006,3,6ohda,tburst,-50,500,,0,0,0,-68.82645162078884,-68.96435062878943,-5.07086708960351,,,,,,,2.23964471242725
0,lesioned_719,7006,3,6ohda,tburst,-100,500,,3,0,3,-68.82684344166704,-69.0255640645278,-11.142003434342513,,,,13.05695188919671,12.623454663530183,,2.3242211889734534
0,lesioned_719,7006,3,6ohda,tburst,-150,500,,5,0,5,-68.82723564413897,-68.93873648701377,-16.87373632707005,,,,6.652264520639584,17.25555237973073,,2.1541322845042856
0,lesioned_719,7006,3,6ohda,tburst,-200,500,,6,0,6,-68.82762792783276,-68.7415510100359,-22.127237320822758,,,,1.9128652655268397,19.05366613758691,,2.7802725998326565
0,lesioned_719,7006,3,6ohda,tburst,-250,500,,7,0,7,-68.82801975370913,-68.47221677221951,-26.600026667573815,,,,1.0001595386100632,19.502247415590944,,4.549611031579445
0,lesioned_719,7006,3,6ohda,tburst,-300,500,,7,0,7,-68.82841113379673,-68.11523903313339,-30.1467883312271,,,,0.20242172701473038,19.803231404655882,,7.174457555049187
0,lesioned_719,7006,3,6ohda,tburst,-50,200,,0,0,0,-68.82645162078884,-69.00774710975566,-6.021230515146229,,,,,,,1.2152924512701304
0,lesioned_719,7006,3,6ohda,tburst,-100,200,,2,0,2,-68.82684344166704,-69.0780334086797,-12.520385279466822,,,,17.180200215007666,10.998958526730625,,0.9318458473048423
0,lesioned_719,7006,3,6ohda,tburst,-150,200,,3,0,3,-68.82723564413897,-69.04912856647819,-18.360846295548868,,,,9.254343858308104,13.940747623633712,,0.6879343703246263
0,lesioned_719,7006,3,6ohda,tburst,-200,200,,4,0,4,-68.82762792783276,-68.97462822698961,-24.328326629945977,,,,10.28437479001532,16.34633294485765,,0.6422581835323342
0,lesioned_719,7006,3,6ohda,tburst,-250,200,,5,0,5,-68.82801975370913,-68.82879082478686,-30.1546317657009,,,,9.580046458051527,17.14339519419366,,1.0794575532352013
0,lesioned_719,7006,3,6ohda,tburst,-300,200,,5,0,5,-68.82841113379673,-68.57417519812105,-35.02845142394861,,,,3.936912091974989,17.382785106402437,,2.331230106334999
0,lesioned_719,7006,3,6ohda,rmih,-50,2000,,0,0,0,-74.68832221314821,-73.9181536872732,-4.89415737321842,,,,,,,2.1603165596690275
0,lesioned_719,7006,3,6ohda,rmih,-100,2000,,3,0,3,-74.68871420609912,-74.53217498725586,-9.280753848134779,,,,10.710911061196,20.503489833340346,,3.7068073211643906
0,lesioned_719,7006,3,6ohda,rmih,-150,2000,,5,0,5,-74.68910657516744,-73.91760434511417,-13.076805901904834,,,,2.411551382989927,23.426123043067214,,6.163655691191153
0,lesioned_719,7006,3,6ohda,rmih,-200,2000,,6,0,6,-74.6894990236836,-73.13764455283824,-16.452622905713966,,,,1.03300070594333,25.302783645000197,,9.496701476615797
0,lesioned_719,8640,3,6ohda,fi,20,2000,,0,0,0,-70.09505382115339,-70.50094296935323,1.5058991755189481,,,,,,,
0,lesioned_719,8640,3,6ohda,fi,40,2000,,0,0,0,-70.09490353849948,-70.69453663602101,3.117068095187193,,,,,,,
0,lesioned_719,8640,3,6ohda,fi,60,2000,,1,0,0,-70.09475272271686,-70.89910296225442,4.59598940585407,49.54679526146881,49.54679526146881,,,-2.7558898817139834,,
0,lesioned_719,8640,3,6ohda,fi,80,2000,,1,0,0,-70.09460158773082,-71.08977050998811,5.992778954768752,49.52293259813957,49.52293259813957,,,0.19935574264366096,,
0,lesioned_719,8640,3,6ohda,fi,100,2000,,2,0,0,-70.09445074418663,-71.2978647501045,7.317837431519472,34.207041043945296,34.207041043945296,44.895450197842,26.982184600396188,2.803815600047159,0.3124622541939673,
0,lesioned_719,8640,3,6ohda,fi,120,2000,0.09123954925481643,4,0,0,-70.0943002005569,-71.51760687845253,8.599389623105765,37.109141349265045,37.109141349265045,32.943378891801885,13.671798515669735,8.109726026236338,-0.11225704249677186,
0,lesioned_719,8640,3,6ohda,fi,140,2000,0.022355953752976363,14,0,0,-70.09414962958516,-71.87979475499871,14.52965571434406,31.93488542152502,31.93488542152502,49.39234322345588,14.115899214659414,8.495060441690306,0.5466579125461348,
0,lesioned_719,8640,3,6ohda,fi,160,2000,0.007988178103408466,18,0,0,-70.0939993281837,-71.88659161045985,9.47115534321415,31.819367590667444,31.819367590667444,32.58792976917819,13.846063293670994,8.784153289485346,0.024153911177548445,
0,lesioned_719,8640,3,6ohda,fi,180,2000,0.005191248870505553,21,0,0,-70.09384838009997,-72.0203761477997,2.690780091067211,46.71892938243939,46.71892938243939,29.940805156268254,13.89541368176112,9.083003623240387,-0.359129039298526,
0,lesioned_719,8640,3,6ohda,fi,200,2000,0.004937105865549081,22,0,0,-70.09369756136006,-72.1146746000594,4.292159358134938,28.91770211510127,28.91770211510127,33.9798286046578,14.049236527202261,9.318723643635757,0.17505286102636092,
0,lesioned_719,8640,3,6ohda,fi,220,2000,0.009235883895166004,25,0,0,-70.09354684642832,-72.22780051130651,5.187727241010819,46.70900870255435,46.70900870255435,25.503968354355056,15.763164170349796,9.705488858213037,-0.4539818107302214,
0,lesioned_719,8640,3,6ohda,fi,240,2000,0.017251209181084626,27,0,0,-70.0933956647402,-72.34469946749282,5.980873564163687,35.10011210528015,35.10011210528015,38.483082539724506,19.628514912783956,9.785892142739335,0.09638061622986828,
0,lesioned_719,8640,3,6ohda,fi,260,2000,0.01944662801773722,29,0,0,-70.09324528545599,-72.47157891219719,6.951496888191961,34.8109321834967,34.8109321834967,42.603088933551824,19.5723011005418,9.989557917302669,0.2238422317730766,
0,lesioned_719,8640,3,6ohda,fi,280,2000,0.020534923776656056,31,0,0,-70.09309560039993,-72.59245576427455,7.912266707757652,44.339508963191165,44.339508963191165,35.81474782292373,16.05997435415074,10.223390857886045,-0.19226106331814236,
0,lesioned_719,8640,3,6ohda,fi,300,2000,0.022254800357351192,31,0,0,-70.09294530852276,-72.70052406576498,8.514008710509572,49.37306809289483,49.37306809289483,38.77832326696514,12.766165795008313,10.648714545292627,-0.21458550653558353,
0,lesioned_719,8640,3,6ohda,tburst,-50,2000,,1,0,1,-70.09558122628644,-70.22405652165511,-5.601354540704136,,,,,-8.097809768929608,,2.9836304824091684
0,lesioned_719,8640,3,6ohda,tburst,-100,2000,,4,0,4,-70.09595829236534,-69.6195594119567,-11.698758813447938,,,,7.73063963314479,15.018384519538046,,4.942199478714443
0,lesioned_719,8640,3,6ohda,tburst,-150,2000,,7,0,7,-70.09633507812624,-69.24371626299748,-16.965761815091,,,,1.3026526875484095,19.993517871682712,,7.678035478430644
0,lesioned_719,8640,3,6ohda,tburst,-200,2000,,8,0,8,-70.0967114648757,-68.64153450568621,-21.344914568758,,,,4.88074053301257,22.08725068392613,,11.155287478140878
0,lesioned_719,8640,3,6ohda,tburst,-250,2000,,9,0,9,-70.09708836304341,-68.17858780003304,-25.477082703400157,,,,-2.287975512881154,22.61729428176148,,14.30441938798387
0,lesioned_719,8640,3,6ohda,tburst,-300,2000,,8,0,8,-70.09746369971629,-67.62880509416536,-29.67375475292718,,,,-0.4123846372665483,24.12001724800529,,16.72279203396947
0,lesioned_719,8640,3,6ohda,tburst,-50,500,,1,0,1,-70.09558122628644,-70.21194722523016,-6.235263209952365,,,,,-6.3462124660827754,,2.3233562982051694
0,lesioned_719,8640,3,6ohda,tburst,-100,500,,5,0,5,-70.09595829236534,-70.17684018704588,-14.424903855306852,,,,4.322881056386805,16.7030438811528,,2.174541744047957
0,lesioned_719,8640,3,6ohda,tburst,-150,500,,7,0,7,-70.09633507812624,-69.92766351498251,-21.66525516984055,,,,6.1828394946581255,20.820011273574963,,2.8994581061953966
0,lesioned_719,8640,3,6ohda,tburst,-200,500,,8,0,8,-70.0967114648757,-69.51891341023834,-26.99404083859902,,,,-1.4897946952316374,21.46865259931736,,5.332975589268244
0,lesioned_719,8640,3,6ohda,tburst,-250,500,,8,0,8,-70.09708836304341,-69.07354365764786,-30.96324279119257,,,,4.079306891414262,22.352149749269024,,8.58607884182473
0,lesioned_719,8640,3,6ohda,tburst,-300,500,,9,0,9,-70.09746369971629,-68.73382217156625,-34.42516556572032,,,,-2.0236337161354996,22.334949764122882,,11.717064506505736
0,lesioned_719,8640,3,6ohda,tburst,-50,200,,0,0,0,-70.09558122628644,-70.2528305712679,-7.685836276904553,,,,,,,0.8193651940033249
0,lesioned_719,8640,3,6ohda,tburst,-100,200,,3,0,3,-70.09595829236534,-70.26700508803916,-16.155634116028097,,,,8.872006529046452,13.547836899732602,,0.4797030169103209
0,lesioned_719,8640,3,6ohda,tburst,-150,200,,5,0,5,-70.09633507812624,-70.17861443356972,-24.194283608924735,,,,5.055375092978068,16.87924119909357,,0.4601352603791611
0,lesioned_719,8640,3,6ohda,tburst,-200,200,,6,0,6,-70.09671146487571,-69.94992435189056,-31.226150113177482,,,,4.611673613727348,18.17388103436528,,1.1813862271070263
0,lesioned_719,8640,3,6ohda,tburst,-250,200,,6,0,6,-70.09708836304341,-69.59261184490511,-36.45850220354744,,,,5.275043620308871,19.55891845677335,,3.0654627667125
0,lesioned_719,8640,3,6ohda,tburst,-300,200,,7,0,7,-70.09746369971629,-69.2484423143219,-40.140625050028376,,,,2.1766367493869154,19.51068212630208,,5.879064557604721
0,lesioned_719,8640,3,6ohda,rmih,-50,2000,,1,0,1,-77.3311070136453,-77.09639315922468,-5.735467425155264,,,,,16.99954374455097,,3.2791973045739695
0,lesioned_719,8640,3,6ohda,rmih,-100,2000,,6,0,6,-77.33148428990783,-76.64274178120151,-10.89161120860544,,,,3.909572499639964,26.024015526344655,,6.686813221838307
0,lesioned_719,8640,3,6ohda,rmih,-150,2000,,7,0,7,-77.33186129018968,-75.33255368539801,-15.253924372393016,,,,-0.7721096414953337,27.80866232558637,,10.722068329001104
0,lesioned_719,8640,3,6ohda,rmih,-200,2000,,8,0,8,-77.3322378950032,-74.49004091595083,-19.42892162066022,,,,1.0447579020864097,29.863070735731952,,14.326092109712476
0,lesioned_719,9601,5,6ohda,fi,20,2000,,0,0,0,-74.86033615588158,-74.93184158899979,0.957205295266462,,,,,,,
0,lesioned_719,9601,5,6ohda,fi,40,2000,,0,0,0,-74.86018556434843,-75.01021338387767,1.8400285618557604,,,,,,,
0,lesioned_719,9601,5,6ohda,fi,60,2000,,0,0,0,-74.86003443687581,-75.08533121326647,2.668522065488048,,,,,,,
0,lesioned_719,9601,5,6ohda,fi,80,2000,,0,0,0,-74.85988299860762,-75.15847288364596,3.4472179347688297,,,,,,,
0,lesioned_719,9601,5,6ohda,fi,100,2000,,0,0,0,-74.8597317476623,-75.23013439611864,4.182280744812118,,,,,,,
0,lesioned_719,9601,5,6ohda,fi,120,2000,,0,0,0,-74.85958096205304,-75.30016822219503,4.8786239028366225,,,,,,,
0,lesioned_719,9601,5,6ohda,fi,140,2000,,0,0,0,-74.85943001450411,-75.36817517758185,5.539820320115254,,,,,,,
0,lesioned_719,9601,5,6ohda,fi,160,2000,,0,0,0,-74.85927926119973,-75.4360339481208,6.16955613341797,,,,,,,
0,lesioned_719,9601,5,6ohda,fi,180,2000,,1,0,0,-74.85912818011502,-75.51121754556401,6.767636976805434,42.3694460865854,42.3694460865854,,,17.112337679308396,,
0,lesioned_719,9601,5,6ohda,fi,200,2000,,1,0,0,-74.85897679359222,-75.57594470712012,7.344464295786636,39.705449361299195,39.705449361299195,,,17.523314316961148,,
0,lesioned_719,9601,5,6ohda,fi,220,2000,,1,0,0,-74.8588259510888,-75.6388142445974,7.898389681349599,31.576489151912877,31.576489151912877,,,18.232926517884827,,
0,lesioned_719,9601,5,6ohda,fi,240,2000,,0,0,0,-74.85867416829875,-75.70239876723473,8.430525739196483,,,,,,,
0,lesioned_719,9601,5,6ohda,fi,260,2000,,1,0,0,-74.85852268575246,-75.76524429265763,8.94326111705233,50.9903152290997,50.9903152290997,,,18.32840535835797,,
0,lesioned_719,9601,5,6ohda,fi,280,2000,,1,0,0,-74.8583734320288,-75.82307698369179,9.439233563416181,46.47259610273298,46.47259610273298,,,18.425721678924184,,
0,lesioned_719,9601,5,6ohda,fi,300,2000,,1,0,0,-74.85822303157616,-75.88342746925576,9.917806150812055,29.152625095117536,29.152625095117536,,,19.296141819933304,,
0,lesioned_719,9601,5,6ohda,tburst,-50,2000,,0,0,0,-74.8608647987422,-74.62470794726767,-2.6601344710687584,,,,,,,1.8216131987090023
0,lesioned_719,9601,5,6ohda,tburst,-100,2000,,0,0,0,-74.86124264472839,-74.36413629089107,-5.826809875647754,,,,,,,3.339677908944239
0,lesioned_719,9601,5,6ohda,tburst,-150,2000,,2,0,2,-74.86162044825102,-74.4306596926442,-9.344437863335486,,,,12.3059603539876,20.49600441992517,,4.730012192704152
0,lesioned_719,9601,5,6ohda,tburst,-200,2000,,3,0,3,-74.86199759398046,-74.18656493012169,-12.811643171779082,,,,3.4629685074361944,22.242360714009614,,6.4170022371401245
0,lesioned_719,9601,5,6ohda,tburst,-250,2000,,4,0,4,-74.86237528277712,-73.7407582362023,-16.06825889184944,,,,7.753253905633578,23.541391582448284,,8.44069216282908
0,lesioned_719,9601,5,6ohda,tburst,-300,2000,,3,0,3,-74.86275134760773,-73.368727065294,-19.242996928828475,,,,0.7765256424484122,25.11135243974048,,10.280969541446794
0,lesioned_719,9601,5,6ohda,tburst,-50,500,,0,0,0,-74.8608647987422,-74.79963009921566,-2.9247076625191823,,,,,,,1.5481355973156496
0,lesioned_719,9601,5,6ohda,tburst,-100,500,,0,0,0,-74.86124264472839,-74.72496632610677,-6.767523686032106,,,,,,,2.371392313909965
0,lesioned_719,9601,5,6ohda,tburst,-150,500,,2,0,2,-74.86162044825102,-74.67317432105935,-11.674522900041637,,,,5.760702309122635,20.869854175157556,,2.3502969229785293
0,lesioned_719,9601,5,6ohda,tburst,-200,500,,3,0,3,-74.86199759398046,-74.48675857765906,-16.938007958750447,,,,6.065814735607766,24.229673305652447,,2.202086014484337
0,lesioned_719,9601,5,6ohda,tburst,-250,500,,4,0,4,-74.86237528277712,-74.20740392346866,-21.50674900789764,,,,2.5624474805018025,23.92569789196076,,2.8401388590830976
0,lesioned_719,9601,5,6ohda,tburst,-300,500,,3,0,3,-74.86275134760773,-73.89227721297597,-25.150755342987836,,,,1.84812000525055,23.465342440795773,,4.1393812486770685
0,lesioned_719,9601,5,6ohda,tburst,-50,200,,0,0,0,-74.8608647987422,-74.83109514464195,-3.425479877705044,,,,,,,1.0088101385054244
0,lesioned_719,9601,5,6ohda,tburst,-100,200,,0,0,0,-74.86124264472839,-74.799816894287,-7.938226685223611,,,,,,,1.1669443741371879
0,lesioned_719,9601,5,6ohda,tburst,-150,200,,0,0,0,-74.86162044825102,-74.74845341385426,-13.269652997596921,,,,,,,0.7759676733409151
0,lesioned_719,9601,5,6ohda,tburst,-200,200,,2,0,2,-74.86199759398046,-74.71790379064399,-18.91412472150462,,,,6.561849644869319,19.80674438482577,,0.3254661725885626
0,lesioned_719,9601,5,6ohda,tburst,-250,200,,2,0,2,-74.86237528277714,-74.5754031711202,-24.281123651736024,,,,4.920030190296416,20.851207141121677,,0.2302997046143389
0,lesioned_719,9601,5,6ohda,tburst,-300,200,,2,0,2,-74.86275134760773,-74.38715300248357,-28.95147408090554,,,,6.590429597319982,22.965677064760364,,0.51361268377714
0,lesioned_719,9601,5,6ohda,rmih,-50,2000,,0,0,0,-78.57763853271564,-77.83000296366752,-2.959304934217542,,,,,,,2.1982820018232303
0,lesioned_719,9601,5,6ohda,rmih,-100,2000,,0,0,0,-78.57801689721958,-77.25222265393816,-6.544454285537327,,,,,,,4.124763667236323
0,lesioned_719,9601,5,6ohda,rmih,-150,2000,,2,0,2,-78.57839521885575,-77.49967332752499,-10.014296895481252,,,,5.9043643953217,24.64108918312636,,6.390530942622149
0,lesioned_719,9601,5,6ohda,rmih,-200,2000,,3,0,3,-78.57877288939248,-76.99547726332317,-13.274901953207888,,,,2.8458171514071395,26.57311261180851,,8.852314715227052
0,lesioned_719,10013,0,6ohda,fi,20,2000,,0,0,0,-68.71033771892984,-69.33533044701399,1.181229402968441,,,,,,,
0,lesioned_719,10013,0,6ohda,fi,40,2000,,0,0,0,-68.71020080992409,-69.55768614199508,2.760391331248613,,,,,,,
0,lesioned_719,10013,0,6ohda,fi,60,2000,,0,0,0,-68.71006431590054,-69.77030436815724,4.246652177227546,,,,,,,
0,lesioned_719,10013,0,6ohda,fi,80,2000,,0,0,0,-68.70992728994614,-69.97551153034254,5.660694058790668,,,,,,,
0,lesioned_719,10013,0,6ohda,fi,100,2000,,0,0,0,-68.70979002027654,-70.17935589828399,7.026108710049762,,,,,,,
0,lesioned_719,10013,0,6ohda,fi,120,2000,,1,0,0,-68.70965352377439,-70.38009844601218,8.36708265506347,45.77021716334918,45.77021716334918,,,4.498711928400155,,
0,lesioned_719,10013,0,6ohda,fi,140,2000,,1,0,0,-68.70951662807117,-70.57368804684117,9.71154717621831,35.341932533798364,35.341932533798364,,,5.8420378014547225,,
0,lesioned_719,10013,0,6ohda,fi,160,2000,,1,0,0,-68.70937919205146,-70.76468423362188,11.081264136852333,40.947295392486474,40.947295392486474,,,6.376342868745482,,
0,lesioned_719,10013,0,6ohda,fi,180,2000,0.0038154528761043197,23,0,0,-68.70924286476195,-71.18857721127956,5.362657329477969,30.16714231817305,30.16714231817305,38.806260086278314,19.42294541688478,6.834981738016928,0.2863750791171545,
0,lesioned_719,10013,0,6ohda,fi,200,2000,0.0023915711729910077,31,0,0,-68.70910504809846,-71.31313411344087,5.181868817263236,39.41351004647186,39.41351004647186,44.94891716033719,14.19366547986074,7.144483672684174,0.140444408715149,
0,lesioned_719,10013,0,6ohda,fi,220,2000,-0.008162295759507913,37,0,0,-68.70896876072578,-71.42097980027478,5.634871404786416,31.388370193910728,31.388370193910728,44.17763495354259,14.52935671942307,7.473180871817611,0.40745233602835956,
0,lesioned_719,10013,0,6ohda,fi,240,2000,0.0023841577060579934,43,0,0,-68.7088312151576,-71.5155244513593,44.68318492602121,48.997832072881764,48.997832072881764,24.772782329221116,14.04394786942781,7.770284532498067,-0.49441064469193513,
0,lesioned_719,10013,0,6ohda,fi,260,2000,0.0026320292894527436,50,0,0,-68.7086959793985,-71.596556694774,13.97920369960626,47.8752512694995,47.8752512694995,28.104177773354373,14.381050376912732,8.1029759024211,-0.4129706470854794,
0,lesioned_719,10013,0,6ohda,fi,280,2000,0.0027286680143003535,54,0,0,-68.70855931287193,-71.66686191700157,8.665351806254442,49.138335670029534,49.138335670029534,26.439905080180978,13.733644245005138,8.359925195918258,-0.46192916956470687,
0,lesioned_719,10013,0,6ohda,fi,300,2000,0.0026849707312900785,54,0,0,-68.70842128915338,-71.73042483517328,18.837371050720037,44.51781184023737,44.51781184023737,40.74663963882601,12.461041126018557,8.534350786497647,-0.08471153557468408,
0,lesioned_719,10013,0,6ohda,tburst,-50,2000,,0,0,0,-68.71081674157101,-68.47298801396089,-5.223161995789397,,,,,,,1.5134171356407222
0,lesioned_719,10013,0,6ohda,tburst,-100,2000,,0,0,0,-68.71115944508931,-67.83829658669512,-10.146773604171841,,,,,,,3.7621899250573136
0,lesioned_719,10013,0,6ohda,tburst,-150,2000,,2,0,2,-68.71150109246085,-67.30320175014462,-14.464563944537943,,,,9.948550488309188,11.848049929016696,,7.864711622428857
0,lesioned_719,10013,0,6ohda,tburst,-200,2000,,3,0,3,-68.7118444122287,-66.67461903585513,-18.009773200204208,,,,6.241322319510196,14.609859380916014,,13.364084165052404
0,lesioned_719,10013,0,6ohda,tburst,-250,2000,,4,0,4,-68.71218567481601,-66.02132343225335,-21.19573338797335,,,,6.028220284168341,16.72934995046161,,18.39262223265608
0,lesioned_719,10013,0,6ohda,tburst,-300,2000,,5,0,5,-68.71252816178834,-65.51424266146115,-24.275876518243905,,,,3.9743346932029056,17.647400638682015,,22.40674437621209
0,lesioned_719,10013,0,6ohda,tburst,-50,500,,0,0,0,-68.71081674157101,-68.89520134736647,-5.769356162293036,,,,,,,0.966997863629885
0,lesioned_719,10013,0,6ohda,tburst,-100,500,,1,0,1,-68.71115944508931,-68.8001096582737,-12.29344084850895,,,,,7.554343775833956,,1.6077167512022044
0,lesioned_719,10013,0,6ohda,tburst,-150,500,,3,0,3,-68.71150109246085,-68.6015173555758,-18.692757069498228,,,,9.733158060542344,13.769251412445094,,3.566661392191193
0,lesioned_719,10013,0,6ohda,tburst,-200,500,,4,0,4,-68.7118444122287,-68.15099550359915,-23.315010820519973,,,,10.075283491747136,15.61613165280054,,7.89327940612057
0,lesioned_719,10013,0,6ohda,tburst,-250,500,,4,0,4,-68.71218567481601,-67.66605265031531,-26.43999666943205,,,,8.528216486349706,16.44681946243856,,12.935478344995516
0,lesioned_719,10013,0,6ohda,tburst,-300,500,,4,0,4,-68.71252816178834,-67.21737100676782,-29.042248384553858,,,,7.939338042315306,16.90025741656617,,17.411436784631405
0,lesioned_719,10013,0,6ohda,tburst,-50,200,,0,0,0,-68.71081674157101,-68.96915486429351,-6.033976110606659,,,,,,,0.6967525815979911
0,lesioned_719,10013,0,6ohda,tburst,-100,200,,0,0,0,-68.71115944508931,-68.90814951655055,-13.333810363625773,,,,,,,0.5842735118985019
0,lesioned_719,10013,0,6ohda,tburst,-150,200,,2,0,2,-68.71150109246085,-68.87855165986073,-21.498533667768555,,,,15.942585858188238,10.568213376144286,,0.7994737103679199
0,lesioned_719,10013,0,6ohda,tburst,-200,200,,3,0,3,-68.7118444122287,-68.6129677447721,-28.824455106221237,,,,9.841344921067574,12.578959892477279,,2.3202431419494616
0,lesioned_719,10013,0,6ohda,tburst,-250,200,,3,0,3,-68.71218567481601,-68.15825974761654,-33.34639538924799,,,,8.931193708708328,13.787534171570485,,5.785967746895679
0,lesioned_719,10013,0,6ohda,tburst,-300,200,,3,0,3,-68.71252816178834,-67.72433421583476,-35.85865992936368,,,,6.196706473205268,14.279811481913505,,10.28121893551203
0,lesioned_719,10013,0,6ohda,rmih,-50,2000,,0,0,0,-74.89268455914117,-73.70588883049525,-4.839191252186978,,,,,,,2.356032057492939
0,lesioned_719,10013,0,6ohda,rmih,-100,2000,,0,0,0,-74.89302739507316,-72.54250397695822,-9.133036278981393,,,,,,,6.009697201133747
0,lesioned_719,10013,0,6ohda,rmih,-150,2000,,2,0,2,-74.89336917019789,-71.9724768067079,-12.70421621753016,,,,15.895554301878015,19.028363311154145,,10.996982992234948
